"userID","meteringID","address","industryNum","date","electricityConsumption"
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/1 0:00:00,27.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/2 0:00:00,670.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/3 0:00:00,672.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/4 0:00:00,684.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/5 0:00:00,679.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/6 0:00:00,715.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/7 0:00:00,698.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/8 0:00:00,656.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/9 0:00:00,644.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/10 0:00:00,716.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/11 0:00:00,714.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/12 0:00:00,673.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/13 0:00:00,659.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/14 0:00:00,660.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/15 0:00:00,34.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/16 0:00:00,625.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/17 0:00:00,665.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/18 0:00:00,664.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/19 0:00:00,684.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/20 0:00:00,572.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/21 0:00:00,673.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/22 0:00:00,624.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/23 0:00:00,623.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/24 0:00:00,568.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/25 0:00:00,28.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/26 0:00:00,23.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/27 0:00:00,26.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/28 0:00:00,22.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/29 0:00:00,26.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/30 0:00:00,22.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/1/31 0:00:00,23.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/1 0:00:00,22.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/2 0:00:00,22.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/3 0:00:00,21.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/4 0:00:00,618.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/5 0:00:00,647.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/6 0:00:00,644.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/7 0:00:00,673.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/8 0:00:00,737.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/9 0:00:00,754.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/10 0:00:00,648.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/11 0:00:00,653.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/12 0:00:00,29.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/13 0:00:00,657.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/14 0:00:00,654.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/15 0:00:00,628.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/16 0:00:00,636.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/17 0:00:00,673.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/18 0:00:00,695.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/19 0:00:00,101.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/20 0:00:00,720.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/21 0:00:00,721.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/22 0:00:00,739.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/23 0:00:00,716.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/24 0:00:00,688.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/25 0:00:00,676.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/26 0:00:00,168.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/27 0:00:00,635.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/2/28 0:00:00,633.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/1 0:00:00,624.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/2 0:00:00,634.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/3 0:00:00,620.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/4 0:00:00,630.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/5 0:00:00,29.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/6 0:00:00,618.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/7 0:00:00,645.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/8 0:00:00,645.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/9 0:00:00,666.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/10 0:00:00,663.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/11 0:00:00,652.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/12 0:00:00,62.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/13 0:00:00,664.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/14 0:00:00,672.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/15 0:00:00,656.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/16 0:00:00,674.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/17 0:00:00,702.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/18 0:00:00,692.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/19 0:00:00,36.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/20 0:00:00,708.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/21 0:00:00,674.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/22 0:00:00,690.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/23 0:00:00,710.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/24 0:00:00,725.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/25 0:00:00,679.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/26 0:00:00,55.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/27 0:00:00,670.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/28 0:00:00,675.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/29 0:00:00,721.60
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/30 0:00:00,686.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/3/31 0:00:00,655.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/1 0:00:00,672.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/2 0:00:00,658.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/3 0:00:00,663.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/4 0:00:00,32.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/5 0:00:00,688.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/6 0:00:00,671.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/7 0:00:00,692.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/8 0:00:00,720.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/9 0:00:00,31.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/10 0:00:00,732.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/11 0:00:00,654.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/12 0:00:00,668.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/13 0:00:00,664.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/14 0:00:00,672.80
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/15 0:00:00,640.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/16 0:00:00,32.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/17 0:00:00,706.40
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/18 0:00:00,959.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/19 0:00:00,712.00
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/20 0:00:00,723.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/21 0:00:00,727.20
"0800140042634260","08001400426342600001","花都区花城街凤凰北路三东工业园","IC1811",2017/4/22 0:00:00,658.40
